ID,ID DEPATAMENTO,DEPARTAMENTO,ID MUNICIPIO,MUNICIPIO,ID LOCALIDAD,LOCALIDAD,AÑO SERVICIO,MES SERVICIO,ENERGÍA ACTIVA,ENERGÍA REACTIVA,POTENCIA MÁXIMA,DÍA DE DEMANDA MÁXIMA,FECHA DE DEMANDA MÁXIMA,PROMEDIO DIARIO EN HORAS
3700,19,cauca,19809,timbiqui,19809003,coteje (timbiqui - cauca),2020,7,6571,3869,3288,sabado,2020-07-04T19:00,7.3
897,27,choco,27800,unguia,27800001,balboa (unguia - choco),2023,7,26211,9835,9511,domingo,2023-07-30T20:30,11.52
4603,76,valle del cauca,76109,buenaventura,76109904,san antonio (rio cajambre),2025,1,5178,1418,302,miercoles,2025-01-22T19:15,6.98
506,91,amazonas,91798,tarapaca (anm),91798000,tarapaca (tarapaca (anm) - amazonas),2023,12,28067,12638,10243,miercoles,2023-12-06T19:00,10.15
534,27,choco,27006,acandi,27006000,acandi (acandi - choco),2023,12,164425,62119,35660,martes,2023-12-12T21:30,19.33
2814,97,vaupes,97666,taraira,97666000,taraira (taraira - vaupes),2021,7,28872,8920,12188,martes,2021-07-27T00:30,10.49
950,27,choco,27077,bajo baudo (pizarro),27077029,firme de usarga (bajo baudo (pizarro) - choco),2023,6,777,408,689,domingo,2023-06-25T19:00,4.56
1821,99,vichada,99524,la primavera,99524000,la primavera (la primavera - vichada),2022,7,164425,62119,35660,martes,2022-07-26T19:15,23.97
2472,88,"archipielago de san andres, providencia y santa catalina",88564,providencia,88564000,providencia (providencia - archipielago de san andres y providencia),2021,10,164425,62119,18051,jueves,2021-10-28T22:00,24.0
1109,52,nariño,52250,el charco,52250003,bolivar - san pedro (el charco - nariño),2023,4,3370,2751,2934,martes,2023-04-04T18:15,4.53
1504,52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2022,11,3155,820,1589,viernes,2022-11-04T19:00,7.49
3732,52,nariño,52390,la tola,52390009,mulatos (la tola - nariño),2020,7,4074,2264,3421,miercoles,2020-07-29T18:30,6.15
1894,97,vaupes,97666,taraira,97666000,taraira (taraira - vaupes),2022,6,31514,9744,1283,miercoles,2022-06-15T19:00,11.1
2400,19,cauca,19418,lopez de micay,19418033,boca grande (lopez (micay) - cauca),2021,11,4101,808,2972,martes,2021-11-30T18:30,5.56
4275,91,amazonas,91798,tarapaca (anm),91798000,tarapaca (tarapaca (anm) - amazonas),2024,10,25722,11455,9445,miercoles,2024-10-02T14:30,10.27
1771,19,cauca,19809,timbiqui,19809003,santa rosa de saija (timbiqui - cauca),2022,7,4067,21277,2518,lunes,2022-07-18T19:45,6.42
4032,97,vaupes,97161,caruru,97161000,caruru (caruru - vaupes),2020,3,25773,9265,9786,domingo,2020-03-15T18:45,12.14
3564,27,choco,27800,unguia,27800005,titumate (unguia - choco),2020,9,9981,4598,7427,domingo,2020-09-13T19:15,5.26
2965,18,caqueta,18753,san vicente del caguan,18753015,guayabal (san vicente del caguan - caqueta),2021,4,5789,3019,368,sabado,2021-04-24T18:45,6.54
178,27,choco,27077,bajo baudo,27077905,buenavista (bajo baudo (pizarro) - choco),2024,5,3552,1341,1744,lunes,2024-05-06T19:45,8.0
4175,50,meta,50325,mapiripan,50325000,mapiripan (mapiripan - meta),2020,1,133744,56337,28864,viernes,2020-01-31T18:45,23.37
706,52,nariño,52835,san andres de tumaco,52835055,bocas de curay (san andres de tumaco - nariño),2023,10,6246,2240,528,viernes,2023-10-13T19:00,5.03
2222,13,bolivar,13001,cartagena de indias,13001017,santa cruz del islote (cartagena de indias - bolivar),2022,1,13431,4523,3338,domingo,2022-01-09T21:45,17.24
3278,99,vichada,99524,la primavera,99524000,la primavera (la primavera - vichada),2021,1,164425,62119,35660,martes,2021-01-26T18:30,24.0
145,52,nariño,52473,mosquera,52473010,el bajito de echandia (mosquera - nariño),2024,7,2725,961,1505,jueves,2024-07-04T12:00,10.17
545,27,choco,27250,el litoral del san juan,27250023,papayo (el litoral del san juan - choco),2023,12,6850,2152,1829,sabado,2023-12-02T19:15,22.23
176,27,choco,27075,bahia solano,27075000,ciudad mutis (bahia solano - choco),2024,5,164425,62119,35660,miercoles,2024-05-01T11:15,23.44
4348,97,vaupes,97161,caruru,97161000,caruru (caruru - vaupes),2024,10,36550,7807,9354,jueves,2024-10-17T19:00,16.75
288,27,choco,27800,unguia,27800000,unguia (unguia - choco),2024,1,164425,62119,35660,viernes,2024-01-26T21:30,22.09
416,27,choco,27006,acandi,27006000,acandi (acandi - choco),2024,3,164425,62119,35660,lunes,2024-03-18T21:15,19.01
2544,19,cauca,19809,timbiqui,19809009,santa rosa de saija (timbiqui - cauca),2021,9,5154,3102,2717,martes,2021-09-07T19:15,8.36
46,94,guainia,94001,inirida,94001000,inirida (inirida - guainia),2024,6,164425,62119,35660,martes,2024-06-18T14:30,24.0
2821,91,amazonas,91540,puerto nariño,91540000,puerto nariño (puerto nariño - amazonas),2021,6,100352,34091,22106,jueves,2021-06-03T18:30,23.57
3641,27,choco,27745,sipi,27745000,sipi (sipi - choco),2020,8,7284,2784,792,jueves,2020-08-13T19:30,3.53
722,13,bolivar,13001,cartagena de indias,13001007,isla fuerte (cartagena de indias - bolivar),2023,9,73290,40608,22664,viernes,2023-09-29T22:15,16.07
3577,52,nariño,52390,la tola,52390009,mulatos (la tola - nariño),2020,9,3847,1876,3667,jueves,2020-09-17T18:15,5.46
4110,52,nariño,52696,santa barbara (iscuande),52696017,santa rita (santa barbara (iscuande) - nariño),2020,2,5168,2452,3852,sabado,2020-02-29T19:15,5.37
1294,99,vichada,99773,cumaribo,99773000,cumaribo (cumaribo - vichada),2023,2,164425,62119,6798,viernes,2023-02-10T15:00,23.58
2759,27,choco,27006,acandi,27006000,acandi (acandi - choco),2021,7,164425,62119,12533,viernes,2021-07-23T19:45,18.53
908,52,nariño,52427,magüi,52427901,alto estero (magüi - nariño),2023,7,421,132,1132,domingo,2023-07-30T19:15,1.27
2824,5,antioquia,5873,vigia del fuerte,5873000,vigia del fuerte (vigia del fuerte - antioquia),2021,6,114198,50553,32032,domingo,2021-06-06T19:30,14.0
1645,52,nariño,52390,la tola,52390013,amarales (la tola - nariño),2022,9,5477,2348,4013,martes,2022-09-27T19:45,6.22
1788,27,choco,27077,bajo baudo (pizarro),27077905,pizarro (bajo baudo (pizarro) - choco),2022,7,164425,62119,35660,miercoles,2022-07-20T13:00,23.02
1832,13,bolivar,13001,cartagena,13001037,santa cruz del islote (cartagena - bolivar),2022,6,12585,3947,384,miercoles,2022-06-29T21:30,13.73
1706,27,choco,27372,jurado,27372000,jurado (jurado - choco),2022,8,164425,62119,320,martes,2022-08-16T19:15,23.98
4067,19,cauca,19809,timbiqui,19809009,santa rosa de saija (timbiqui - cauca),2020,2,1737,424,2748,jueves,2020-02-27T19:15,2.29
4211,18,caqueta,18150,cartagena del chaira,18150001,remolino del caguan (cartagena del chaira - caqueta),2024,8,10186,4080,106,sabado,2024-08-24T19:15,3.48
1091,27,choco,27099,bojaya (bellavista),27099000,bellavista (bojaya (bellavista) - choco),2023,4,100105,31137,25199,lunes,2023-04-24T19:00,16.53
3341,52,nariño,52490,olaya herrera,52490008,san jose calabazal (olaya herrera - nariño),2020,12,8018,3357,4584,jueves,2020-12-31T18:30,6.41
531,19,cauca,19809,timbiqui,19809023,puerto saija (timbiqui - cauca),2023,12,27403,9243,18286,domingo,2023-12-24T20:30,6.15
2793,52,nariño,52250,el charco,52250005,las mercedes (el charco - nariño),2021,7,1921,805,1587,sabado,2021-07-10T19:00,3.41
2940,52,nariño,52835,san andres de tumaco,52835212,pueblo nuevo (tablon salado) (tumaco - nariño),2021,5,2842,1022,1942,sabado,2021-05-29T18:15,7.17
1700,27,choco,27077,bajo baudo,27077905,buenavista (bajo baudo - choco),2022,8,293,31,3277,martes,2022-08-16T19:45,0.35
747,27,choco,27077,bajo baudo (pizarro),27077916,terron (bajo baudo - choco),2023,9,5577,2430,2446,sabado,2023-09-30T12:15,10.33
2299,88,"archipielago de san andres, providencia y santa catalina",88564,providencia,88564000,providencia (providencia - archipielago de san andres y providencia),2021,12,164425,62119,35660,lunes,2021-12-06T21:15,24.0
3079,27,choco,27099,bojaya (bellavista),27099005,napipi (bojaya (bellavista) - choco),2021,3,9823,3074,608,miercoles,2021-03-31T22:00,5.46
3961,97,vaupes,97666,taraira,97666000,taraira (taraira - vaupes),2020,4,21427,6856,12258,jueves,2020-04-16T00:30,7.57
1426,27,choco,27800,unguia,27800000,unguia (unguia - choco),2022,12,164425,62119,35660,sabado,2022-12-31T19:15,22.19
150,52,nariño,52696,santa barbara,52696014,la ensenada (santa barbara - nariño),2024,7,3178,1695,2067,sabado,2024-07-27T20:00,6.27
634,27,choco,27800,unguia,27800000,unguia (unguia - choco),2023,11,164425,62119,35660,jueves,2023-11-09T18:30,20.51
2826,13,bolivar,13001,cartagena de indias,13001007,isla fuerte (cartagena de indias - bolivar),2021,6,27979,15039,16537,sabado,2021-06-19T21:00,7.22
3251,27,choco,27495,nuqui,27495912,comunidad indigena de pangui - el yucal (nuqui - choco),2021,1,8149,1866,114,domingo,2021-01-17T17:15,23.53
2799,52,nariño,52390,la tola,52390009,mulatos (la tola - nariño),2021,7,4832,3888,3802,miercoles,2021-07-21T19:15,6.24
1502,52,nariño,52390,la tola,52390013,amarales (la tola - nariño),2022,11,6386,2073,4336,sabado,2022-11-12T19:00,6.54
3015,52,nariño,52520,francisco pizarro,52520013,san pedro del vino (francisco pizarro - nariño),2021,4,5481,2631,2762,jueves,2021-04-02T00:30,8.28
4253,52,nariño,52390,la tola,52390013,amarales (la tola - nariño),2024,8,9318,2501,5821,viernes,2024-08-02T20:45,8.32
1745,99,vichada,99001,puerto carreño,99001002,casuarito (puerto carreño - vichada),2022,8,32770,12451,10243,miercoles,2022-08-24T19:00,13.48
1414,27,choco,27075,bahia solano (mutis),27075002,el valle (bahia solano - choco),2022,12,164425,62119,35660,sabado,2022-12-31T19:45,23.44
2046,76,valle del cauca,76109,buenaventura,76109028,san francisco de naya (buenaventura - valle del cauca),2022,4,5900,2559,3242,lunes,2022-04-18T11:45,7.93
1162,27,choco,27077,bajo baudo (pizarro),27077000,pizarro (bajo baudo (pizarro) - choco),2023,3,164425,62119,35660,miercoles,2023-03-01T19:30,22.18
4027,52,nariño,52696,santa barbara (iscuande),52696017,santa rita (santa barbara (iscuande) - nariño),2020,3,6109,3029,3892,miercoles,2020-03-25T19:30,5.58
1259,27,choco,27615,riosucio,27615912,marcial (riosucio - choco),2023,2,0,0,0,miercoles,2023-02-01T00:00,0.0
4220,27,choco,27495,nuqui,27495001,arusi (niqui - choco),2024,8,20628,8243,60,sabado,2024-08-17T12:30,15.18
2414,27,choco,27025,alto baudo (pie de pato),27025000,ciudad baudo - pie de pato (alto baudo - choco),2021,11,47086,14330,1137,lunes,2021-11-01T00:00,23.59
3674,97,vaupes,97161,caruru,97161000,caruru (caruru - vaupes),2020,8,18904,5664,7489,miercoles,2020-08-12T19:00,12.14
3134,13,bolivar,13001,cartagena de indias,13001007,isla fuerte (cartagena de indias - bolivar),2021,2,29571,15821,1435,viernes,2021-02-19T23:45,9.35
4470,27,choco,27001,quibdo,27001029,tagachi (quibdo - choco),2024,12,5390,1950,4202,martes,2024-12-31T19:30,6.08
309,52,nariño,52696,santa barbara,52696014,la ensenada (santa barbara - nariño),2024,1,3661,4293,2227,lunes,2024-01-29T19:15,6.4
1213,91,amazonas,91540,puerto nariño,91540000,puerto nariño (puerto nariño - amazonas),2023,2,104321,36516,22264,sabado,2023-02-18T19:30,24.0
843,52,nariño,52250,el charco,52250005,las mercedes (el charco - nariño),2023,8,2573,1959,1424,jueves,2023-08-31T19:45,7.09
2424,27,choco,27250,el litoral del san juan,27250000,santa genoveva de docordo (el litoral del san juan - choco),2021,11,55891,34418,14362,viernes,2021-11-26T00:15,22.51
4599,76,valle del cauca,76109,buenaventura,76109069,papayal 1,2025,1,7916,1387,3295,domingo,2025-01-12T19:45,9.52
3290,18,caqueta,18753,san vicente del caguan,18753015,guayabal (san vicente del caguan - caqueta),2020,12,6343,3648,3717,jueves,2020-12-31T18:30,7.3
2246,27,choco,27006,acandi,27006007,san francisco (acandi - choco),2022,1,10598,3551,8482,miercoles,2022-01-05T19:30,5.48
20,27,choco,27025,alto baudo,27025000,ciudad baudo - pie de pato (alto baudo - choco),2024,6,52766,18043,1276,martes,2024-06-11T12:30,23.53
3849,27,choco,27077,bajo baudo (pizarro),27077000,pizarro (bajo baudo (pizarro) - choco),2020,5,164425,62119,35660,lunes,2020-05-04T19:15,22.39
4408,52,nariño,52250,el charco,52250007,san jose del tapaje (el charco - nariño),2024,11,14146,3156,88,viernes,2024-11-01T18:45,8.29
2355,47,magdalena,47189,cienaga,47189018,palmor (cienaga - magdalena),2021,12,108744,39858,20832,martes,2021-12-07T18:30,23.23
3222,18,caqueta,18753,san vicente del caguan,18753015,guayabal (san vicente del caguan - caqueta),2021,1,6489,3797,3675,sabado,2021-01-30T19:15,7.21
439,27,choco,27800,unguia,27800000,unguia (unguia - choco),2024,3,164425,62119,35660,domingo,2024-03-17T21:00,22.12
1062,5,antioquia,5873,vigia del fuerte,5873002,vegaez (vigia del fuerte - antioquia),2023,4,4117,807,527,sabado,2023-04-22T19:00,32.385
2493,19,cauca,19809,timbiqui,19809003,coteje (timbiqui - cauca),2021,10,5460,3118,3464,jueves,2021-10-28T19:15,5.56
2883,18,caqueta,18753,san vicente del caguan,18753002,guacamayas (san vicente del caguan - caqueta),2021,5,9170,3448,3761,domingo,2021-05-30T19:00,16.22
732,19,cauca,19418,lopez de micay,19418009,noanamito (lopez de micay - cauca),2023,9,3588,1366,36,sabado,2023-09-02T19:15,6.02
2438,44,la guajira,44847,uribia,44847012,nazareth (uribia - la guajira),2021,11,59512,16885,26338,lunes,2021-11-08T19:00,11.43
2632,86,putumayo,86573,puerto leguizamo,86573009,piñuña negro (puerto leguizamo - putumayo),2021,9,3863,2238,256,lunes,2021-09-27T19:00,6.49
2464,99,vichada,99001,puerto carreño,99001002,casuarito (puerto carreño - vichada),2021,11,25865,9443,12619,martes,2021-11-16T18:15,8.45
1074,19,cauca,19418,lopez de micay,19418011,dos quebradas rio naya (lopez de micay - cauca),2023,4,4506,1661,2739,domingo,2023-04-30T19:00,7.13
204,44,la guajira,44847,uribia,44847003,cabo de la vela (uribia - la guajira),2024,5,37485,3837,14884,jueves,2024-05-02T21:00,10.2
1955,52,nariño,52696,santa barbara (iscuande),52696022,la ensenada (santa barbara (iscuande) - nariño),2022,5,3063,4831,2195,jueves,2022-05-26T19:30,5.35
1833,18,caqueta,18753,san vicente del caguan,18753002,guacamayas (san vicente del caguan - caqueta),2022,6,13567,4441,418,lunes,2022-06-27T19:30,18.15
3551,27,choco,27075,bahia solano (mutis),27075000,ciudad mutis (bahia solano - choco),2020,9,164425,62119,35660,jueves,2020-09-10T19:15,23.57
1515,99,vichada,99773,cumaribo,99773000,cumaribo (cumaribo - vichada),2022,11,164425,62119,35660,martes,2022-11-22T11:30,23.54
3009,44,la guajira,44847,uribia,44847012,nazareth (uribia - la guajira),2021,4,35845,17755,23208,lunes,2021-04-26T19:45,7.56
3728,52,nariño,52250,el charco,52250022,el cuil pueblo nuevo (el charco - nariño),2020,7,6266,2263,3444,domingo,2020-07-19T18:30,6.46
4350,97,vaupes,97666,taraira,97666000,taraira (taraira - vaupes),2024,10,48031,13010,13948,lunes,2024-10-07T12:30,14.42
2785,94,guainia,94001,inirida,94001000,inirida (inirida - guainia),2021,7,164425,62119,35660,jueves,2021-07-29T14:45,24.0
1412,27,choco,27006,acandi,27006007,san francisco (acandi - choco),2022,12,26493,9465,12283,viernes,2022-12-30T19:45,9.26
4407,52,nariño,52250,el charco,52250022,el cuil pueblo nuevo (el charco - nariño),2024,11,3806,1855,3102,miercoles,2024-11-06T18:45,4.93
4047,88,"archipielago de san andres, providencia y santa catalina",88001,san andres,88001000,san andres (san andres - archipielago de san andres y providencia),2020,2,164425,62119,35660,miercoles,2020-02-12T16:00,24.0
1130,99,vichada,99773,cumaribo,99773000,cumaribo (cumaribo - vichada),2023,4,164425,62119,35660,jueves,2023-04-13T14:30,23.49
4578,86,putumayo,86573,puerto leguizamo,86573009,piñuña negro (puerto leguizamo - putumayo),2024,9,2634,1652,256,sabado,2024-09-14T20:00,5.2
3124,99,vichada,99001,puerto carreño,99001002,casuarito (puerto carreño - vichada),2021,3,30702,11079,10419,miercoles,2021-03-03T20:00,11.5
1737,52,nariño,52696,santa barbara,52696022,secadero (santa barbara - nariño),2022,8,3181,1535,1462,jueves,2022-08-11T19:15,9.02
2971,19,cauca,19418,lopez de micay,19418033,boca grande (lopez (micay) - cauca),2021,4,4639,1015,3328,jueves,2021-04-22T19:30,5.39
4217,19,cauca,19809,timbiqui,19809007,san jose (timbiqui - cauca),2024,8,5736,4008,3566,jueves,2024-08-29T19:00,6.23
2183,27,choco,27800,unguia,27800000,unguia (unguia - choco),2022,2,164425,62119,35660,lunes,2022-02-21T20:45,22.24
2345,27,choco,27495,nuqui,27495000,nuqui (nuqui - choco),2021,12,164425,62119,35660,domingo,2021-12-19T19:00,23.54
4060,19,cauca,19809,timbiqui,19809014,chacon (timbiqui - cauca),2020,2,2019,364,2664,sabado,2020-02-01T19:15,3.12
3509,52,nariño,52835,san andres de tumaco,52835148,tablon dulce la pampa (tumaco - nariño),2020,10,3964,1413,2605,sabado,2020-10-24T18:45,6.16
2115,52,nariño,52390,la tola,52390016,san pablo del mar (la tola - nariño),2022,3,4059,1221,2963,martes,2022-03-29T19:00,6.0
215,52,nariño,52427,magüi,52427915,las lajas (magüi - nariño),2024,5,0,0,0,miercoles,2024-05-01T12:00,0.0
799,18,caqueta,18753,san vicente del caguan,18753009,puerto betania (san vicente del caguan - caqueta),2023,8,4927,2037,374,miercoles,2023-08-16T20:15,6.1
3257,95,guaviare,95200,miraflores,95200000,miraflores (miraflores - guaviare),2021,1,77890,28686,187,jueves,2021-01-28T18:45,19.15
1667,97,vaupes,97666,taraira,97666000,taraira (taraira - vaupes),2022,9,33335,9960,13006,martes,2022-09-27T18:15,11.18
4547,27,choco,27495,nuqui,27495001,arusi (nuqui - choco),2024,9,20329,7822,60,martes,2024-09-24T19:45,15.51
1559,27,choco,27495,nuqui,27495912,comunidad indigena de pangui - el yucal (nuqui - choco),2022,10,7515,1688,1148,martes,2022-10-11T09:30,23.22
3977,13,bolivar,13001,cartagena de indias,13001017,santa cruz del islote (cartagena de indias - bolivar),2020,3,13572,4807,4384,lunes,2020-03-30T20:45,13.35
1537,19,cauca,19418,lopez de micay,19418038,isla de gallo (lopez de micay - cauca),2022,10,2978,1499,2522,viernes,2022-10-28T18:45,4.59
197,27,choco,27495,nuqui,27495000,nuqui (nuqui - choco),2024,5,164425,62119,35660,jueves,2024-05-30T19:30,23.57
1211,99,vichada,99001,puerto carreño,99001000,puerto carreño (puerto carreño - vichada),2023,3,164425,62119,35660,jueves,2023-03-23T14:30,23.58
1403,19,cauca,19318,guapi,19318013,san antonio de guajui (guapi - cauca),2022,12,11961,6086,5648,sabado,2022-12-03T19:15,9.0
932,13,bolivar,13001,cartagena de indias,13001017,santa cruz del islote (cartagena de indias - bolivar),2023,6,3644,1139,1856,jueves,2023-06-29T20:45,8.05
4255,52,nariño,52835,san andres de tumaco,52835055,bocas de curay (san andres de tumaco - nariño),2024,8,6641,2521,48,martes,2024-08-06T19:00,5.54
3821,99,vichada,99001,puerto carreño,99001000,puerto carreño (puerto carreño - vichada),2020,6,164425,62119,4004,jueves,2020-06-04T14:30,23.29
4449,27,choco,27025,alto baudo,27025000,ciudad baudo - pie de pato (alto baudo - choco),2024,12,52657,18317,11898,jueves,2024-12-12T12:00,23.93
2868,27,choco,27495,nuqui,27495011,puerto jagua (nuqui - choco),2021,6,919,389,384,martes,2021-06-15T19:45,10.18
4029,86,putumayo,86573,puerto leguizamo,86573000,puerto leguizamo (puerto leguizamo - putumayo),2020,3,164425,62119,35660,martes,2020-03-17T14:30,23.58
2032,52,nariño,52835,tumaco,52835055,bocas de curay (tumaco - nariño),2022,4,9019,2817,552,sabado,2022-04-23T19:30,7.1
4531,27,choco,27077,bajo baudo,27077026,guineal (bajo baudo - choco),2024,9,3584,1792,348,miercoles,2024-09-04T19:15,5.34
97,19,cauca,19809,timbiqui,19809014,chacon (timbiqui - cauca),2024,7,4464,1154,2222,domingo,2024-07-21T20:30,8.35
803,19,cauca,19418,lopez de micay,19418038,isla de gallo (lopez de micay - cauca),2023,8,4899,2448,2829,sabado,2023-08-05T20:15,7.24
140,52,nariño,52390,la tola,52390003,la vigia de la mar (la tola - nariño),2024,7,6165,2772,2596,sabado,2024-07-20T12:30,11.23
4645,88,archipielago de san andres y providencia,88001,san andres,88001000,san andres,2025,3,164425,62119,35660,martes,2025-03-25T15:45,23.98
3283,5,antioquia,5873,vigia del fuerte,5873001,san antonio de padua (vigia del fuerte - antioquia),2020,12,4556,1730,3475,jueves,2020-12-31T19:15,5.34
3802,52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2020,6,4797,962,2366,miercoles,2020-06-10T17:00,7.15
2019,27,choco,27250,el litoral del san juan,27250000,santa genoveva de docordo (el litoral del san juan - choco),2022,4,54053,29739,1687,viernes,2022-04-08T18:30,18.8
3884,97,vaupes,97161,caruru,97161000,caruru (caruru - vaupes),2020,5,19310,6265,733,sabado,2020-05-09T18:45,12.07
1836,18,caqueta,18150,cartagena del chaira,18150001,santa fe del caguan (cartagena del chaira - caqueta),2022,6,3731,1864,416,jueves,2022-06-09T18:45,4.27
2655,18,caqueta,18753,san vicente del caguan,18753009,puerto betania (san vicente del caguan - caqueta),2021,8,5662,2226,4604,viernes,2021-08-27T18:30,5.3
464,13,bolivar,13001,cartagena de indias,13001037,isla mucura (cartagena de indias - bolivar),2024,4,5570,2018,2227,jueves,2024-04-04T22:00,10.11
2068,19,cauca,19318,guapi,19318008,limones (guapi - cauca),2022,3,8709,3984,3847,jueves,2022-03-17T19:30,9.25
1159,27,choco,27077,bajo baudo (pizarro),27077029,firme de usarga (bajo baudo (pizarro) - choco),2023,3,1039,333,802,viernes,2023-03-31T22:45,6.15
4280,13,bolivar,13001,cartagena de indias,13001037,isla mucura (cartagena de indias - bolivar),2024,10,0,0,0,martes,2024-10-01T00:00,0.0
595,13,bolivar,13001,cartagena de indias,13001037,isla mucura (cartagena de indias - bolivar),2023,11,6626,2557,2746,martes,2023-11-28T23:00,11.33
3760,88,"archipielago de san andres, providencia y santa catalina",88564,providencia,88564000,providencia (providencia - archipielago de san andres y providencia),2020,6,164425,62119,35660,lunes,2020-06-08T22:45,8.21
3558,27,choco,27250,el litoral del san juan,27250000,santa genoveva de docordo (el litoral del san juan - choco),2020,9,64517,31952,16236,martes,2020-09-22T19:30,16.53
2147,19,cauca,19318,guapi,19318008,limones (guapi - cauca),2022,2,7453,3213,4079,viernes,2022-02-25T17:00,9.27
1053,97,vaupes,97161,caruru,97161000,caruru (caruru - vaupes),2023,5,25644,10473,8404,domingo,2023-05-28T18:45,12.18
2828,13,bolivar,13001,cartagena de indias,13001017,santa cruz del islote (cartagena de indias - bolivar),2021,6,18743,6651,4691,martes,2021-06-29T22:15,17.42
4148,19,cauca,19809,timbiqui,19809008,santa maria (timbiqui - cauca),2020,1,12368,4382,752,martes,2020-01-28T19:30,6.36
1887,52,nariño,52696,santa barbara (iscuande),52696022,secadero (santa barbara (iscuande) - nariño),2022,6,3022,1516,148,sabado,2022-06-04T12:45,9.02
1617,27,choco,27006,acandi,27006007,san francisco (acandi - choco),2022,9,7005,2613,3365,jueves,2022-09-29T19:00,9.44
151,86,putumayo,86573,puerto leguizamo,86573009,piñuña negro (puerto leguizamo - putumayo),2024,7,2684,1626,224,sabado,2024-07-06T17:00,5.24
1262,27,choco,27800,unguia,27800005,titumate (unguia - choco),2023,2,15726,3837,9196,viernes,2023-02-24T20:45,9.04
3330,47,magdalena,47189,cienaga,47189018,palmor (cienaga - magdalena),2020,12,90408,35239,19488,domingo,2020-12-27T18:30,23.2
2371,86,putumayo,86573,puerto leguizamo,86573009,piñuña negro (puerto leguizamo - putumayo),2021,12,4492,2941,288,sabado,2021-12-25T17:30,7.28
3175,27,choco,27800,unguia,27800001,balboa (unguia - choco),2021,2,18818,7894,8463,sabado,2021-02-27T19:00,10.16
458,97,vaupes,97001,mitu,97001000,mitu (mitu - vaupes),2024,3,164425,62119,35660,viernes,2024-03-22T12:00,23.59
2365,52,nariño,52490,olaya herrera,52490913,boca de prieta (olaya herrera - nariño),2021,12,2876,800,193,miercoles,2021-12-01T19:30,7.31
3338,52,nariño,52390,la tola,52390003,la vigia de la mar (la tola - nariño),2020,12,6070,2214,3188,viernes,2020-12-25T18:45,8.21
1324,27,choco,27006,acandi,27006007,san francisco (acandi - choco),2023,1,27055,9744,13694,sabado,2023-01-07T20:00,9.19
240,18,caqueta,18150,cartagena del chaira,18150001,remolino del caguan (cartagena del chaira - caqueta),2024,1,17412,6532,9636,sabado,2024-01-27T19:45,7.34
4367,19,cauca,19809,timbiqui,19809014,chacon (timbiqui - cauca),2024,11,4732,1158,2317,domingo,2024-11-24T19:15,8.34
1840,19,cauca,19809,timbiqui,19809003,coteje (timbiqui - cauca),2022,6,6034,4499,317,martes,2022-06-07T19:30,7.7
2727,99,vichada,99624,santa rosalia,99624000,santa rosalia (santa rosalia - vichada),2021,8,134645,62119,34637,jueves,2021-08-26T18:45,18.12
3319,27,choco,27372,jurado,27372000,jurado (jurado - choco),2020,12,158215,62119,2864,jueves,2020-12-17T21:00,23.57
3455,19,cauca,19318,guapi,19318008,limones (guapi - cauca),2020,10,7396,2067,6662,domingo,2020-10-18T18:15,4.22
804,19,cauca,19418,lopez de micay,19418009,noanamito (lopez de micay - cauca),2023,8,7844,2996,36,domingo,2023-08-06T19:30,9.57
4061,19,cauca,19809,timbiqui,19809010,comunidad de chete (timbiqui - cauca),2020,2,2489,695,4003,viernes,2020-02-21T19:30,2.3
3356,97,vaupes,97001,mitu,97001000,mitu (mitu - vaupes),2020,12,164425,62119,35660,lunes,2020-12-15T00:00,24.0
808,19,cauca,19809,timbiqui,19809014,chacon (timbiqui - cauca),2023,8,3707,1081,2448,miercoles,2023-08-09T19:00,6.18
2657,19,cauca,19318,guapi,19318008,limones (guapi - cauca),2021,8,8950,3734,3747,sabado,2021-08-21T20:15,10.0
3739,52,nariño,52835,san andres de tumaco,52835217,san juan de la costa (san andres de tumaco - nariño),2020,7,28968,23021,1536,miercoles,2020-07-01T19:15,8.22
2674,27,choco,27075,bahia solano (mutis),27075000,ciudad mutis (bahia solano - choco),2021,8,164425,62119,35660,lunes,2021-08-02T19:15,23.52
1438,52,nariño,52696,santa barbara (iscuande),52696014,la ensenada (santa barbara (iscuande) - nariño),2022,12,3126,5509,2218,martes,2022-12-06T20:30,5.48
4010,95,guaviare,95200,miraflores,95200000,miraflores (miraflores - guaviare),2020,3,83195,29350,20812,miercoles,2020-03-11T18:45,18.44
4034,97,vaupes,97666,taraira,97666000,taraira (taraira - vaupes),2020,3,31036,10140,11669,jueves,2020-03-19T18:30,11.05
3484,27,choco,27745,sipi,27745000,sipi (sipi - choco),2020,10,10987,3835,748,sabado,2020-10-31T18:45,5.52
2641,99,vichada,99624,santa rosalia,99624000,santa rosalia (santa rosalia - vichada),2021,9,135039,62119,34397,lunes,2021-09-20T18:45,18.9
2820,91,amazonas,91001,leticia,91001000,leticia (leticia - amazonas),2021,6,164425,62119,35660,jueves,2021-06-10T14:45,24.0
100,19,cauca,19809,timbiqui,19809009,santa rosa de saija (timbiqui - cauca),2024,7,3295,1109,198,lunes,2024-07-22T19:45,6.32
